id,prompt,model_x,model_y,worker,winner,left,right
2665,7,21,88,116,tie,Vicuna-FastChat-T5 (3B),Luminous Supreme
2665,7,21,88,97,tie,Vicuna-FastChat-T5 (3B),Luminous Supreme
2666,7,79,88,12,left,command-nightly,Luminous Supreme
2666,7,79,88,91,left,command-nightly,Luminous Supreme
2666,7,79,88,20,left,command-nightly,Luminous Supreme
2666,7,79,88,114,tie,command-nightly,Luminous Supreme
2667,7,98,79,15,left,Weaver 12k,command-nightly
2667,7,98,79,116,tie,Weaver 12k,command-nightly
2668,7,76,79,58,tie,command-light,command-nightly
2668,7,76,79,11,tie,command-light,command-nightly
2668,7,76,79,47,tie,command-light,command-nightly
2668,7,76,79,89,tie,command-light,command-nightly
3071,12,81,97,97,tie,GPT 3.5 Turbo,Airoboros L2 70B
3071,12,81,97,15,left,GPT 3.5 Turbo,Airoboros L2 70B
3072,12,29,81,11,left,Alpaca (7B),GPT 3.5 Turbo
3072,12,29,81,47,left,Alpaca (7B),GPT 3.5 Turbo
3072,12,29,81,89,left,Alpaca (7B),GPT 3.5 Turbo
3072,12,29,81,85,tie,Alpaca (7B),GPT 3.5 Turbo
3072,12,29,81,58,left,Alpaca (7B),GPT 3.5 Turbo
3073,12,81,5,0,right,GPT 3.5 Turbo,Chronos Hermes (13B)
3073,12,81,5,46,tie,GPT 3.5 Turbo,Chronos Hermes (13B)
3073,12,81,5,85,tie,GPT 3.5 Turbo,Chronos Hermes (13B)
3073,12,81,5,44,right,GPT 3.5 Turbo,Chronos Hermes (13B)
3073,12,81,5,1,right,GPT 3.5 Turbo,Chronos Hermes (13B)
3074,12,81,83,54,left,GPT 3.5 Turbo,Claude Instant v1
3074,12,81,83,46,tie,GPT 3.5 Turbo,Claude Instant v1
3074,12,81,83,107,tie,GPT 3.5 Turbo,Claude Instant v1
3074,12,81,83,110,left,GPT 3.5 Turbo,Claude Instant v1
3074,12,81,83,37,right,GPT 3.5 Turbo,Claude Instant v1
3075,12,101,81,41,left,Claude v1,GPT 3.5 Turbo
3075,12,101,81,67,tie,Claude v1,GPT 3.5 Turbo
3075,12,101,81,91,left,Claude v1,GPT 3.5 Turbo
3075,12,101,81,20,left,Claude v1,GPT 3.5 Turbo
3075,12,101,81,107,tie,Claude v1,GPT 3.5 Turbo
3076,12,84,81,116,right,Claude v2,GPT 3.5 Turbo
3076,12,84,81,15,right,Claude v2,GPT 3.5 Turbo
3076,12,84,81,115,right,Claude v2,GPT 3.5 Turbo
3076,12,84,81,14,right,Claude v2,GPT 3.5 Turbo
3076,12,84,81,58,left,Claude v2,GPT 3.5 Turbo
3077,12,81,19,87,left,GPT 3.5 Turbo,Code Llama Instruct (13B)
3077,12,81,19,91,left,GPT 3.5 Turbo,Code Llama Instruct (13B)
3077,12,81,19,97,left,GPT 3.5 Turbo,Code Llama Instruct (13B)
3077,12,81,19,38,left,GPT 3.5 Turbo,Code Llama Instruct (13B)
3077,12,81,19,107,left,GPT 3.5 Turbo,Code Llama Instruct (13B)
3078,12,81,20,97,tie,GPT 3.5 Turbo,Code Llama Instruct (34B)
3078,12,81,20,41,right,GPT 3.5 Turbo,Code Llama Instruct (34B)
3078,12,81,20,89,left,GPT 3.5 Turbo,Code Llama Instruct (34B)
3078,12,81,20,11,left,GPT 3.5 Turbo,Code Llama Instruct (34B)
3079,12,18,81,33,right,Code Llama Instruct (7B),GPT 3.5 Turbo
3079,12,18,81,89,right,Code Llama Instruct (7B),GPT 3.5 Turbo
3079,12,18,81,18,right,Code Llama Instruct (7B),GPT 3.5 Turbo
3080,12,81,9,85,left,GPT 3.5 Turbo,Dolly v2 (12B)
3080,12,81,9,20,left,GPT 3.5 Turbo,Dolly v2 (12B)
3080,12,81,9,34,right,GPT 3.5 Turbo,Dolly v2 (12B)
3080,12,81,9,46,left,GPT 3.5 Turbo,Dolly v2 (12B)
3080,12,81,9,42,left,GPT 3.5 Turbo,Dolly v2 (12B)
3081,12,7,81,24,right,Dolly v2 (3B),GPT 3.5 Turbo
3081,12,7,81,19,right,Dolly v2 (3B),GPT 3.5 Turbo
3081,12,7,81,45,right,Dolly v2 (3B),GPT 3.5 Turbo
3082,12,8,81,70,right,Dolly v2 (7B),GPT 3.5 Turbo
3082,12,8,81,97,right,Dolly v2 (7B),GPT 3.5 Turbo
3082,12,8,81,48,right,Dolly v2 (7B),GPT 3.5 Turbo
3082,12,8,81,87,right,Dolly v2 (7B),GPT 3.5 Turbo
3082,12,8,81,53,right,Dolly v2 (7B),GPT 3.5 Turbo
3083,12,81,31,67,left,GPT 3.5 Turbo,Falcon Instruct (40B)
3083,12,81,31,42,right,GPT 3.5 Turbo,Falcon Instruct (40B)
3083,12,81,31,20,left,GPT 3.5 Turbo,Falcon Instruct (40B)
3083,12,81,31,48,left,GPT 3.5 Turbo,Falcon Instruct (40B)
3083,12,81,31,91,right,GPT 3.5 Turbo,Falcon Instruct (40B)
3084,12,81,30,15,left,GPT 3.5 Turbo,Falcon Instruct (7B)
3084,12,81,30,116,left,GPT 3.5 Turbo,Falcon Instruct (7B)
3084,12,81,30,97,tie,GPT 3.5 Turbo,Falcon Instruct (7B)
3085,12,97,82,67,right,Airoboros L2 70B,GPT 3.5 Turbo (16k)
3085,12,97,82,71,left,Airoboros L2 70B,GPT 3.5 Turbo (16k)
3085,12,97,82,80,tie,Airoboros L2 70B,GPT 3.5 Turbo (16k)
3085,12,97,82,12,left,Airoboros L2 70B,GPT 3.5 Turbo (16k)
3085,12,97,82,44,left,Airoboros L2 70B,GPT 3.5 Turbo (16k)
3086,12,29,82,0,left,Alpaca (7B),GPT 3.5 Turbo (16k)
3086,12,29,82,1,right,Alpaca (7B),GPT 3.5 Turbo (16k)
3086,12,29,82,41,right,Alpaca (7B),GPT 3.5 Turbo (16k)
3086,12,29,82,82,right,Alpaca (7B),GPT 3.5 Turbo (16k)
3086,12,29,82,46,right,Alpaca (7B),GPT 3.5 Turbo (16k)
3087,12,5,82,58,right,Chronos Hermes (13B),GPT 3.5 Turbo (16k)
3087,12,5,82,11,left,Chronos Hermes (13B),GPT 3.5 Turbo (16k)
3087,12,5,82,47,tie,Chronos Hermes (13B),GPT 3.5 Turbo (16k)
3087,12,5,82,110,right,Chronos Hermes (13B),GPT 3.5 Turbo (16k)
3087,12,5,82,89,left,Chronos Hermes (13B),GPT 3.5 Turbo (16k)
3088,12,83,82,47,tie,Claude Instant v1,GPT 3.5 Turbo (16k)
3088,12,83,82,11,left,Claude Instant v1,GPT 3.5 Turbo (16k)
3088,12,83,82,41,left,Claude Instant v1,GPT 3.5 Turbo (16k)
3088,12,83,82,58,right,Claude Instant v1,GPT 3.5 Turbo (16k)
3089,12,101,82,116,right,Claude v1,GPT 3.5 Turbo (16k)
3090,12,82,84,54,left,GPT 3.5 Turbo (16k),Claude v2
3090,12,82,84,69,right,GPT 3.5 Turbo (16k),Claude v2
3090,12,82,84,37,left,GPT 3.5 Turbo (16k),Claude v2
3090,12,82,84,96,left,GPT 3.5 Turbo (16k),Claude v2
3091,12,82,19,91,left,GPT 3.5 Turbo (16k),Code Llama Instruct (13B)
3091,12,82,19,38,left,GPT 3.5 Turbo (16k),Code Llama Instruct (13B)
3091,12,82,19,14,left,GPT 3.5 Turbo (16k),Code Llama Instruct (13B)
3091,12,82,19,107,tie,GPT 3.5 Turbo (16k),Code Llama Instruct (13B)
3091,12,82,19,36,left,GPT 3.5 Turbo (16k),Code Llama Instruct (13B)
3092,12,20,82,42,left,Code Llama Instruct (34B),GPT 3.5 Turbo (16k)
3092,12,20,82,41,right,Code Llama Instruct (34B),GPT 3.5 Turbo (16k)
3092,12,20,82,44,left,Code Llama Instruct (34B),GPT 3.5 Turbo (16k)
3092,12,20,82,12,left,Code Llama Instruct (34B),GPT 3.5 Turbo (16k)
3092,12,20,82,67,right,Code Llama Instruct (34B),GPT 3.5 Turbo (16k)
3093,12,82,18,121,right,GPT 3.5 Turbo (16k),Code Llama Instruct (7B)
3093,12,82,18,64,left,GPT 3.5 Turbo (16k),Code Llama Instruct (7B)
3093,12,82,18,44,left,GPT 3.5 Turbo (16k),Code Llama Instruct (7B)
3093,12,82,18,0,left,GPT 3.5 Turbo (16k),Code Llama Instruct (7B)
3093,12,82,18,85,left,GPT 3.5 Turbo (16k),Code Llama Instruct (7B)
3094,12,82,9,97,left,GPT 3.5 Turbo (16k),Dolly v2 (12B)
3094,12,82,9,40,left,GPT 3.5 Turbo (16k),Dolly v2 (12B)
3094,12,82,9,15,left,GPT 3.5 Turbo (16k),Dolly v2 (12B)
3095,12,82,7,85,left,GPT 3.5 Turbo (16k),Dolly v2 (3B)
3095,12,82,7,67,left,GPT 3.5 Turbo (16k),Dolly v2 (3B)
3095,12,82,7,12,left,GPT 3.5 Turbo (16k),Dolly v2 (3B)
3095,12,82,7,118,left,GPT 3.5 Turbo (16k),Dolly v2 (3B)
3096,12,8,82,107,right,Dolly v2 (7B),GPT 3.5 Turbo (16k)
3096,12,8,82,105,tie,Dolly v2 (7B),GPT 3.5 Turbo (16k)
3096,12,8,82,86,right,Dolly v2 (7B),GPT 3.5 Turbo (16k)
3096,12,8,82,56,right,Dolly v2 (7B),GPT 3.5 Turbo (16k)
3096,12,8,82,37,tie,Dolly v2 (7B),GPT 3.5 Turbo (16k)
3097,12,82,31,82,left,GPT 3.5 Turbo (16k),Falcon Instruct (40B)
3097,12,82,31,42,right,GPT 3.5 Turbo (16k),Falcon Instruct (40B)
3097,12,82,31,0,tie,GPT 3.5 Turbo (16k),Falcon Instruct (40B)
3097,12,82,31,67,left,GPT 3.5 Turbo (16k),Falcon Instruct (40B)
3097,12,82,31,64,right,GPT 3.5 Turbo (16k),Falcon Instruct (40B)
3098,12,82,30,98,right,GPT 3.5 Turbo (16k),Falcon Instruct (7B)
3098,12,82,30,12,right,GPT 3.5 Turbo (16k),Falcon Instruct (7B)
3098,12,82,30,67,left,GPT 3.5 Turbo (16k),Falcon Instruct (7B)
3098,12,82,30,35,left,GPT 3.5 Turbo (16k),Falcon Instruct (7B)
3098,12,82,30,91,right,GPT 3.5 Turbo (16k),Falcon Instruct (7B)
3099,12,97,19,89,left,Airoboros L2 70B,Code Llama Instruct (13B)
3099,12,97,19,14,left,Airoboros L2 70B,Code Llama Instruct (13B)
3099,12,97,19,11,left,Airoboros L2 70B,Code Llama Instruct (13B)
3100,12,19,83,85,right,Code Llama Instruct (13B),Claude Instant v1
3100,12,19,83,41,right,Code Llama Instruct (13B),Claude Instant v1
3100,12,19,83,89,left,Code Llama Instruct (13B),Claude Instant v1
3100,12,19,83,11,left,Code Llama Instruct (13B),Claude Instant v1
3100,12,19,83,47,tie,Code Llama Instruct (13B),Claude Instant v1
3101,12,19,100,85,right,Code Llama Instruct (13B),Claude v1.2
3101,12,19,100,22,right,Code Llama Instruct (13B),Claude v1.2
3101,12,19,100,11,tie,Code Llama Instruct (13B),Claude v1.2
3101,12,19,100,47,tie,Code Llama Instruct (13B),Claude v1.2
3101,12,19,100,41,right,Code Llama Instruct (13B),Claude v1.2
3102,12,29,100,110,right,Alpaca (7B),Claude v1.2
3102,12,29,100,37,left,Alpaca (7B),Claude v1.2
3102,12,29,100,28,tie,Alpaca (7B),Claude v1.2
3103,12,100,101,47,tie,Claude v1.2,Claude v1
3103,12,100,101,89,left,Claude v1.2,Claude v1
3104,12,5,98,67,tie,Chronos Hermes (13B),Weaver 12k
3104,12,5,98,103,left,Chronos Hermes (13B),Weaver 12k
3104,12,5,98,42,left,Chronos Hermes (13B),Weaver 12k
3104,12,5,98,113,left,Chronos Hermes (13B),Weaver 12k
3104,12,5,98,2,left,Chronos Hermes (13B),Weaver 12k
3105,12,84,98,46,left,Claude v2,Weaver 12k
3105,12,84,98,85,left,Claude v2,Weaver 12k
3105,12,84,98,64,left,Claude v2,Weaver 12k
3105,12,84,98,1,left,Claude v2,Weaver 12k
3105,12,84,98,42,left,Claude v2,Weaver 12k
3106,12,19,98,89,right,Code Llama Instruct (13B),Weaver 12k
3106,12,19,98,67,right,Code Llama Instruct (13B),Weaver 12k
3106,12,19,98,11,left,Code Llama Instruct (13B),Weaver 12k
3107,12,98,18,46,tie,Weaver 12k,Code Llama Instruct (7B)
3107,12,98,18,42,left,Weaver 12k,Code Llama Instruct (7B)
3107,12,98,18,32,left,Weaver 12k,Code Llama Instruct (7B)
3107,12,98,18,121,left,Weaver 12k,Code Llama Instruct (7B)
3107,12,98,18,74,left,Weaver 12k,Code Llama Instruct (7B)
3108,12,98,8,46,tie,Weaver 12k,Dolly v2 (7B)
3108,12,98,8,82,left,Weaver 12k,Dolly v2 (7B)
3108,12,98,8,0,left,Weaver 12k,Dolly v2 (7B)
3108,12,98,8,33,left,Weaver 12k,Dolly v2 (7B)
3109,12,98,32,67,tie,Weaver 12k,Guanaco (13B)
3109,12,98,32,41,tie,Weaver 12k,Guanaco (13B)
3109,12,98,32,71,left,Weaver 12k,Guanaco (13B)
3109,12,98,32,44,right,Weaver 12k,Guanaco (13B)
3109,12,98,32,42,right,Weaver 12k,Guanaco (13B)
3110,12,98,33,47,tie,Weaver 12k,Guanaco (33B)
3110,12,98,33,11,left,Weaver 12k,Guanaco (33B)
3110,12,98,33,89,left,Weaver 12k,Guanaco (33B)
3111,12,98,34,115,right,Weaver 12k,Guanaco (65B)
3111,12,98,34,67,tie,Weaver 12k,Guanaco (65B)
3111,12,98,34,14,left,Weaver 12k,Guanaco (65B)
3111,12,98,34,89,right,Weaver 12k,Guanaco (65B)
3111,12,98,34,58,right,Weaver 12k,Guanaco (65B)
3112,12,98,16,20,left,Weaver 12k,LLaMA-2-Chat (13B)
3112,12,98,16,35,left,Weaver 12k,LLaMA-2-Chat (13B)
3112,12,98,16,38,right,Weaver 12k,LLaMA-2-Chat (13B)
3112,12,98,16,56,tie,Weaver 12k,LLaMA-2-Chat (13B)
3112,12,98,16,107,tie,Weaver 12k,LLaMA-2-Chat (13B)
3113,12,15,98,116,right,LLaMA-2-Chat (7B),Weaver 12k
3113,12,15,98,40,right,LLaMA-2-Chat (7B),Weaver 12k
3113,12,15,98,97,tie,LLaMA-2-Chat (7B),Weaver 12k
3114,12,98,14,116,left,Weaver 12k,Open-Assistant Pythia SFT-4 (12B)
3114,12,98,14,97,left,Weaver 12k,Open-Assistant Pythia SFT-4 (12B)
3114,12,98,14,15,left,Weaver 12k,Open-Assistant Pythia SFT-4 (12B)
3115,12,13,98,89,right,Open-Assistant StableLM SFT-7 (7B),Weaver 12k
3115,12,13,98,110,left,Open-Assistant StableLM SFT-7 (7B),Weaver 12k
3115,12,13,98,28,right,Open-Assistant StableLM SFT-7 (7B),Weaver 12k
3115,12,13,98,37,left,Open-Assistant StableLM SFT-7 (7B),Weaver 12k
3115,12,13,98,63,left,Open-Assistant StableLM SFT-7 (7B),Weaver 12k
3116,12,98,3,101,left,Weaver 12k,RedPajama-INCITE Chat (7B)
3116,12,98,3,121,left,Weaver 12k,RedPajama-INCITE Chat (7B)
3116,12,98,3,44,left,Weaver 12k,RedPajama-INCITE Chat (7B)
3116,12,98,3,74,left,Weaver 12k,RedPajama-INCITE Chat (7B)
3116,12,98,3,32,left,Weaver 12k,RedPajama-INCITE Chat (7B)
3117,12,18,100,12,right,Code Llama Instruct (7B),Claude v1.2
3117,12,18,100,98,tie,Code Llama Instruct (7B),Claude v1.2
3117,12,18,100,20,left,Code Llama Instruct (7B),Claude v1.2
3117,12,18,100,107,right,Code Llama Instruct (7B),Claude v1.2
3117,12,18,100,38,right,Code Llama Instruct (7B),Claude v1.2
3118,12,8,100,12,right,Dolly v2 (7B),Claude v1.2
3118,12,8,100,115,right,Dolly v2 (7B),Claude v1.2
3118,12,8,100,14,right,Dolly v2 (7B),Claude v1.2
3118,12,8,100,58,tie,Dolly v2 (7B),Claude v1.2
3119,12,100,20,3,left,Claude v1.2,Code Llama Instruct (34B)
3119,12,100,20,12,left,Claude v1.2,Code Llama Instruct (34B)
3119,12,100,20,91,right,Claude v1.2,Code Llama Instruct (34B)
3119,12,100,20,44,right,Claude v1.2,Code Llama Instruct (34B)
3119,12,100,20,48,left,Claude v1.2,Code Llama Instruct (34B)
3120,12,100,9,91,left,Claude v1.2,Dolly v2 (12B)
3120,12,100,9,48,left,Claude v1.2,Dolly v2 (12B)
3120,12,100,9,9,left,Claude v1.2,Dolly v2 (12B)
3120,12,100,9,3,left,Claude v1.2,Dolly v2 (12B)
3120,12,100,9,67,left,Claude v1.2,Dolly v2 (12B)
3121,12,7,100,11,left,Dolly v2 (3B),Claude v1.2
3121,12,7,100,47,tie,Dolly v2 (3B),Claude v1.2
3121,12,7,100,85,right,Dolly v2 (3B),Claude v1.2
3121,12,7,100,116,right,Dolly v2 (3B),Claude v1.2
3121,12,7,100,58,right,Dolly v2 (3B),Claude v1.2
3122,12,100,31,58,right,Claude v1.2,Falcon Instruct (40B)
3122,12,100,31,14,right,Claude v1.2,Falcon Instruct (40B)
3122,12,100,31,15,left,Claude v1.2,Falcon Instruct (40B)
3123,12,100,30,23,left,Claude v1.2,Falcon Instruct (7B)
3123,12,100,30,48,left,Claude v1.2,Falcon Instruct (7B)
3123,12,100,30,89,right,Claude v1.2,Falcon Instruct (7B)
3124,12,100,85,36,left,Claude v1.2,Jurassic 2 Light
3124,12,100,85,38,tie,Claude v1.2,Jurassic 2 Light
3124,12,100,85,91,right,Claude v1.2,Jurassic 2 Light
3124,12,100,85,87,left,Claude v1.2,Jurassic 2 Light
3124,12,100,85,107,tie,Claude v1.2,Jurassic 2 Light
3125,12,85,81,98,left,Jurassic 2 Light,GPT 3.5 Turbo
3125,12,85,81,35,right,Jurassic 2 Light,GPT 3.5 Turbo
3125,12,85,81,114,left,Jurassic 2 Light,GPT 3.5 Turbo
3125,12,85,81,12,left,Jurassic 2 Light,GPT 3.5 Turbo
3125,12,85,81,20,left,Jurassic 2 Light,GPT 3.5 Turbo
3126,12,82,85,91,right,GPT 3.5 Turbo (16k),Jurassic 2 Light
3126,12,82,85,20,left,GPT 3.5 Turbo (16k),Jurassic 2 Light
3126,12,82,85,38,tie,GPT 3.5 Turbo (16k),Jurassic 2 Light
3126,12,82,85,107,tie,GPT 3.5 Turbo (16k),Jurassic 2 Light
3127,12,100,86,40,tie,Claude v1.2,Jurassic 2 Mid
3127,12,100,86,116,left,Claude v1.2,Jurassic 2 Mid
3127,12,100,86,15,left,Claude v1.2,Jurassic 2 Mid
3128,12,86,81,47,left,Jurassic 2 Mid,GPT 3.5 Turbo
3128,12,86,81,85,right,Jurassic 2 Mid,GPT 3.5 Turbo
3128,12,86,81,41,right,Jurassic 2 Mid,GPT 3.5 Turbo
3128,12,86,81,11,left,Jurassic 2 Mid,GPT 3.5 Turbo
3129,12,86,82,44,left,Jurassic 2 Mid,GPT 3.5 Turbo (16k)
3129,12,86,82,82,right,Jurassic 2 Mid,GPT 3.5 Turbo (16k)
3129,12,86,82,46,right,Jurassic 2 Mid,GPT 3.5 Turbo (16k)
3129,12,86,82,42,left,Jurassic 2 Mid,GPT 3.5 Turbo (16k)
3129,12,86,82,64,right,Jurassic 2 Mid,GPT 3.5 Turbo (16k)
3130,12,87,100,15,right,Jurassic 2 Ultra,Claude v1.2
3130,12,87,100,116,right,Jurassic 2 Ultra,Claude v1.2
3131,12,87,81,42,tie,Jurassic 2 Ultra,GPT 3.5 Turbo
3131,12,87,81,20,left,Jurassic 2 Ultra,GPT 3.5 Turbo
3131,12,87,81,2,left,Jurassic 2 Ultra,GPT 3.5 Turbo
3131,12,87,81,41,right,Jurassic 2 Ultra,GPT 3.5 Turbo
3131,12,87,81,44,left,Jurassic 2 Ultra,GPT 3.5 Turbo
3132,12,82,87,116,left,GPT 3.5 Turbo (16k),Jurassic 2 Ultra
3132,12,82,87,15,left,GPT 3.5 Turbo (16k),Jurassic 2 Ultra
3132,12,82,87,58,right,GPT 3.5 Turbo (16k),Jurassic 2 Ultra
3132,12,82,87,14,right,GPT 3.5 Turbo (16k),Jurassic 2 Ultra
3133,12,100,23,116,left,Claude v1.2,Koala (13B)
3133,12,100,23,15,left,Claude v1.2,Koala (13B)
3133,12,100,23,40,right,Claude v1.2,Koala (13B)
3133,12,100,23,97,tie,Claude v1.2,Koala (13B)
3134,12,23,81,20,left,Koala (13B),GPT 3.5 Turbo
3134,12,23,81,44,left,Koala (13B),GPT 3.5 Turbo
3134,12,23,81,42,left,Koala (13B),GPT 3.5 Turbo
3134,12,23,81,41,right,Koala (13B),GPT 3.5 Turbo
3134,12,23,81,67,tie,Koala (13B),GPT 3.5 Turbo
3135,12,82,23,89,right,GPT 3.5 Turbo (16k),Koala (13B)
3135,12,82,23,4,tie,GPT 3.5 Turbo (16k),Koala (13B)
3135,12,82,23,58,right,GPT 3.5 Turbo (16k),Koala (13B)
3135,12,82,23,11,left,GPT 3.5 Turbo (16k),Koala (13B)
3136,12,100,22,12,left,Claude v1.2,LLaMA 2 SFT v10 (70B)
3136,12,100,22,85,tie,Claude v1.2,LLaMA 2 SFT v10 (70B)
3136,12,100,22,42,tie,Claude v1.2,LLaMA 2 SFT v10 (70B)
3136,12,100,22,44,right,Claude v1.2,LLaMA 2 SFT v10 (70B)
3136,12,100,22,67,left,Claude v1.2,LLaMA 2 SFT v10 (70B)
3137,12,81,22,38,left,GPT 3.5 Turbo,LLaMA 2 SFT v10 (70B)
3137,12,81,22,20,left,GPT 3.5 Turbo,LLaMA 2 SFT v10 (70B)
3137,12,81,22,14,right,GPT 3.5 Turbo,LLaMA 2 SFT v10 (70B)
3137,12,81,22,107,tie,GPT 3.5 Turbo,LLaMA 2 SFT v10 (70B)
3138,12,82,22,3,left,GPT 3.5 Turbo (16k),LLaMA 2 SFT v10 (70B)
3138,12,82,22,66,right,GPT 3.5 Turbo (16k),LLaMA 2 SFT v10 (70B)
3138,12,82,22,44,right,GPT 3.5 Turbo (16k),LLaMA 2 SFT v10 (70B)
3138,12,82,22,67,left,GPT 3.5 Turbo (16k),LLaMA 2 SFT v10 (70B)
3138,12,82,22,20,right,GPT 3.5 Turbo (16k),LLaMA 2 SFT v10 (70B)
3139,12,17,100,89,right,LLaMA-2-Chat (70B),Claude v1.2
3139,12,17,100,84,left,LLaMA-2-Chat (70B),Claude v1.2
3139,12,17,100,26,left,LLaMA-2-Chat (70B),Claude v1.2
3139,12,17,100,46,tie,LLaMA-2-Chat (70B),Claude v1.2
3140,12,17,81,46,right,LLaMA-2-Chat (70B),GPT 3.5 Turbo
3140,12,17,81,44,left,LLaMA-2-Chat (70B),GPT 3.5 Turbo
3140,12,17,81,64,left,LLaMA-2-Chat (70B),GPT 3.5 Turbo
3140,12,17,81,41,right,LLaMA-2-Chat (70B),GPT 3.5 Turbo
3140,12,17,81,0,left,LLaMA-2-Chat (70B),GPT 3.5 Turbo
3141,12,82,17,97,tie,GPT 3.5 Turbo (16k),LLaMA-2-Chat (70B)
3141,12,82,17,112,tie,GPT 3.5 Turbo (16k),LLaMA-2-Chat (70B)
3141,12,82,17,70,left,GPT 3.5 Turbo (16k),LLaMA-2-Chat (70B)
3142,12,93,100,89,left,Luminous Base Control,Claude v1.2
3142,12,93,100,58,left,Luminous Base Control,Claude v1.2
3142,12,93,100,51,left,Luminous Base Control,Claude v1.2
3142,12,93,100,11,left,Luminous Base Control,Claude v1.2
3142,12,93,100,47,left,Luminous Base Control,Claude v1.2
3143,12,81,93,97,tie,GPT 3.5 Turbo,Luminous Base Control
3143,12,81,93,92,right,GPT 3.5 Turbo,Luminous Base Control
3143,12,81,93,40,tie,GPT 3.5 Turbo,Luminous Base Control
3144,12,93,82,43,left,Luminous Base Control,GPT 3.5 Turbo (16k)
3144,12,93,82,89,left,Luminous Base Control,GPT 3.5 Turbo (16k)
3144,12,93,82,33,left,Luminous Base Control,GPT 3.5 Turbo (16k)
3145,12,90,100,41,right,Luminous Extended,Claude v1.2
3145,12,90,100,85,right,Luminous Extended,Claude v1.2
3145,12,90,100,47,tie,Luminous Extended,Claude v1.2
3145,12,90,100,11,left,Luminous Extended,Claude v1.2
3146,12,90,81,89,right,Luminous Extended,GPT 3.5 Turbo
3146,12,90,81,59,tie,Luminous Extended,GPT 3.5 Turbo
3146,12,90,81,19,right,Luminous Extended,GPT 3.5 Turbo
3146,12,90,81,18,right,Luminous Extended,GPT 3.5 Turbo
3147,12,90,82,4,right,Luminous Extended,GPT 3.5 Turbo (16k)
3147,12,90,82,11,left,Luminous Extended,GPT 3.5 Turbo (16k)
3147,12,90,82,41,right,Luminous Extended,GPT 3.5 Turbo (16k)
3147,12,90,82,47,tie,Luminous Extended,GPT 3.5 Turbo (16k)
3147,12,90,82,89,right,Luminous Extended,GPT 3.5 Turbo (16k)
3148,12,100,92,47,tie,Claude v1.2,Luminous Extended Control
3148,12,100,92,22,left,Claude v1.2,Luminous Extended Control
3148,12,100,92,107,tie,Claude v1.2,Luminous Extended Control
3148,12,100,92,11,left,Claude v1.2,Luminous Extended Control
3148,12,100,92,85,left,Claude v1.2,Luminous Extended Control
3149,12,81,92,15,left,GPT 3.5 Turbo,Luminous Extended Control
3149,12,81,92,97,tie,GPT 3.5 Turbo,Luminous Extended Control
3149,12,81,92,92,left,GPT 3.5 Turbo,Luminous Extended Control
3150,12,92,82,32,left,Luminous Extended Control,GPT 3.5 Turbo (16k)
3150,12,92,82,46,right,Luminous Extended Control,GPT 3.5 Turbo (16k)
3150,12,92,82,113,left,Luminous Extended Control,GPT 3.5 Turbo (16k)
3150,12,92,82,3,left,Luminous Extended Control,GPT 3.5 Turbo (16k)
3150,12,92,82,121,left,Luminous Extended Control,GPT 3.5 Turbo (16k)
3151,12,100,89,44,right,Claude v1.2,Luminous Supreme Control
3151,12,100,89,42,right,Claude v1.2,Luminous Supreme Control
3151,12,100,89,3,left,Claude v1.2,Luminous Supreme Control
3151,12,100,89,48,left,Claude v1.2,Luminous Supreme Control
3151,12,100,89,118,right,Claude v1.2,Luminous Supreme Control
3152,12,89,81,33,left,Luminous Supreme Control,GPT 3.5 Turbo
3152,12,89,81,46,right,Luminous Supreme Control,GPT 3.5 Turbo
3152,12,89,81,13,right,Luminous Supreme Control,GPT 3.5 Turbo
3153,12,89,82,116,right,Luminous Supreme Control,GPT 3.5 Turbo (16k)
3153,12,89,82,97,tie,Luminous Supreme Control,GPT 3.5 Turbo (16k)
3153,12,89,82,81,left,Luminous Supreme Control,GPT 3.5 Turbo (16k)
3153,12,89,82,15,right,Luminous Supreme Control,GPT 3.5 Turbo (16k)
3154,12,100,28,14,right,Claude v1.2,MPT-Chat (30B)
3154,12,100,28,58,left,Claude v1.2,MPT-Chat (30B)
3154,12,100,28,115,right,Claude v1.2,MPT-Chat (30B)
3154,12,100,28,12,right,Claude v1.2,MPT-Chat (30B)
3155,12,28,81,110,right,MPT-Chat (30B),GPT 3.5 Turbo
3155,12,28,81,89,left,MPT-Chat (30B),GPT 3.5 Turbo
3155,12,28,81,27,left,MPT-Chat (30B),GPT 3.5 Turbo
3155,12,28,81,105,left,MPT-Chat (30B),GPT 3.5 Turbo
3155,12,28,81,94,right,MPT-Chat (30B),GPT 3.5 Turbo
3156,12,28,82,14,left,MPT-Chat (30B),GPT 3.5 Turbo (16k)
3156,12,28,82,58,left,MPT-Chat (30B),GPT 3.5 Turbo (16k)
3156,12,28,82,115,right,MPT-Chat (30B),GPT 3.5 Turbo (16k)
3156,12,28,82,83,tie,MPT-Chat (30B),GPT 3.5 Turbo (16k)
3157,12,27,100,36,right,MPT-Chat (7B),Claude v1.2
3157,12,27,100,14,left,MPT-Chat (7B),Claude v1.2
3157,12,27,100,85,tie,MPT-Chat (7B),Claude v1.2
3157,12,27,100,38,left,MPT-Chat (7B),Claude v1.2
3157,12,27,100,107,tie,MPT-Chat (7B),Claude v1.2
